utilization_rate,power_usage
0,74.749
0,74.749
0,74.749
0,74.749
0,74.749
0,74.749
0,74.749
0,74.749
0,74.749
0,74.749
0,74.749
0,74.749
0,74.749
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.762
0,74.762
0,74.762
0,74.762
0,74.762
0,74.762
0,74.762
0,74.762
0,74.762
0,74.762
0,74.762
0,74.762
0,74.762
0,74.762
0,74.762
0,74.762
0,74.762
0,74.762
0,74.762
0,74.762
0,74.762
0,74.762
0,74.762
0,74.762
0,74.762
0,74.762
0,74.762
0,74.762
0,74.86
0,74.751
0,74.751
0,74.751
0,74.751
0,74.751
0,74.751
0,74.751
0,74.751
0,74.751
0,74.751
0,74.751
0,74.751
0,74.751
0,74.751
0,74.751
0,74.751
0,74.751
0,74.751
0,74.751
0,74.751
0,74.751
0,74.751
0,74.751
0,74.751
0,74.805
0,74.805
0,74.805
0,74.805
0,74.805
0,74.805
0,74.805
0,74.805
0,74.805
0,74.805
0,74.805
0,74.805
0,74.782
0,74.782
0,74.782
0,74.782
0,74.782
0,74.782
0,74.782
0,74.782
0,74.782
0,74.782
0,74.782
0,74.782
0,74.782
0,74.782
0,74.782
0,74.782
0,74.782
0,74.782
0,74.782
0,74.782
0,74.782
0,74.782
0,74.782
0,74.782
0,74.833
0,74.833
0,74.833
0,74.833
0,74.833
0,74.833
0,74.833
0,74.833
0,74.833
0,74.781
0,74.781
0,74.781
0,74.781
0,74.781
0,74.781
0,74.781
0,74.781
0,74.781
0,74.781
0,74.817
0,74.817
0,74.817
0,74.817
0,74.817
0,74.817
0,74.817
0,74.817
0,74.817
0,74.817
0,74.817
0,74.817
0,74.817
0,74.817
0,74.817
0,74.817
0,74.817
0,74.817
0,74.817
0,74.817
0,74.817
0,74.817
0,74.817
0,74.817
0,74.817
0,74.817
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.82
0,74.758
0,74.758
0,74.793
0,74.793
0,74.793
0,74.793
0,74.793
0,74.793
0,74.814
0,74.814
0,74.814
0,74.814
0,74.814
0,74.814
0,74.814
0,74.814
0,74.814
0,74.814
0,74.814
0,74.814
0,74.814
0,74.814
0,74.814
0,74.814
0,74.814
0,74.814
0,74.814
0,74.814
0,74.814
0,74.814
0,74.814
0,74.814
0,74.814
0,74.814
0,74.814
0,74.814
0,74.814
0,74.814
0,74.814
0,74.834
0,74.885
0,74.885
0,74.885
0,74.885
0,74.885
0,74.885
0,74.885
0,74.885
0,74.885
0,74.885
0,74.885
0,74.885
0,74.885
0,74.885
0,74.885
0,74.885
0,74.885
0,74.885
0,74.885
0,74.885
0,74.885
0,74.885
0,74.885
0,74.885
0,74.885
0,74.885
0,74.885
0,74.885
0,74.885
0,74.885
0,74.926
0,74.926
0,74.926
0,74.926
0,74.926
0,74.926
0,74.926
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.836
0,74.836
0,74.836
0,74.836
0,74.836
0,74.836
0,74.836
0,74.836
0,74.836
0,74.836
0,74.836
0,74.836
0,74.973
0,74.973
0,74.973
0,74.973
0,74.973
0,74.973
0,74.973
0,74.973
0,74.973
0,74.973
0,74.973
0,74.953
0,74.953
0,74.953
0,74.953
0,74.953
0,74.953
0,74.953
0,74.953
0,74.953
0,74.953
0,74.953
0,74.953
0,74.953
0,74.953
0,74.953
0,74.953
0,74.953
0,74.953
0,74.953
0,74.953
0,74.953
0,74.953
0,74.953
0,74.953
0,74.953
0,74.953
0,74.953
0,74.953
0,74.953
0,75.001
0,75.001
0,75.001
0,75.001
0,75.001
0,75.001
0,75.001
0,75.001
0,75.001
0,75.001
0,75.001
0,75.001
0,75.001
0,75.001
0,75.001
0,75.001
0,75.001
0,75.001
0,75.001
0,75.001
0,75.001
0,75.001
0,75.001
0,75.001
0,75.001
0,75.04
0,75.04
0,75.04
0,75.04
0,75.04
0,75.04
0,75.04
0,75.04
0,75.04
0,75.04
0,75.04
0,75.04
0,75.04
0,75.04
0,75.04
0,74.979
0,74.979
0,74.979
0,74.979
0,74.979
0,74.979
0,74.979
0,74.979
0,74.979
0,74.979
0,74.979
0,74.979
0,74.979
0,74.979
0,74.979
0,74.979
0,74.979
0,74.979
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.018
0,75.151
0,75.151
0,75.151
0,75.151
0,75.151
0,75.151
0,75.151
0,75.151
0,75.151
0,75.151
0,75.151
0,75.151
0,75.151
0,75.151
0,75.151
0,75.151
0,75.151
0,75.151
0,75.151
0,75.151
0,75.151
0,75.151
0,75.151
0,75.151
0,75.151
0,75.151
0,75.151
0,75.151
0,75.151
0,75.151
0,75.151
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.181
0,75.181
0,75.181
0,75.181
0,75.181
0,75.181
0,75.181
0,75.181
0,75.181
0,75.181
0,75.181
0,75.181
0,75.181
0,75.181
0,75.181
0,75.181
0,75.181
0,75.181
0,75.181
0,75.181
0,75.181
0,75.181
0,75.181
0,75.181
0,75.181
0,75.122
0,75.122
0,75.122
0,75.122
0,75.122
0,75.122
0,75.122
0,75.122
0,75.122
0,75.122
0,75.122
0,75.122
0,75.122
0,75.122
0,75.122
0,75.122
0,75.122
0,75.122
0,75.122
0,75.122
0,75.122
0,75.122
0,75.122
0,75.122
0,75.122
0,75.122
0,75.122
0,75.122
0,75.122
0,75.122
0,75.097
0,75.097
0,75.097
0,75.097
0,75.097
0,75.097
0,75.097
0,75.097
0,75.097
0,75.097
0,75.097
0,75.097
0,75.097
0,75.097
0,75.097
0,75.097
0,75.097
0,75.097
0,75.097
0,75.097
0,75.097
0,75.097
0,75.097
0,75.097
0,75.097
0,75.097
0,75.097
0,75.097
0,75.097
0,75.097
0,75.097
0,75.112
0,75.112
0,75.112
0,75.112
0,75.112
0,75.112
0,75.112
0,75.112
0,75.112
0,75.112
0,75.112
0,75.112
0,75.112
0,75.112
0,75.112
0,75.112
0,75.112
0,75.112
0,75.112
0,75.112
0,75.112
0,75.112
0,75.112
0,75.112
0,75.112
0,75.112
0,75.112
0,75.112
0,75.112
0,75.112
0,75.128
0,75.128
0,75.128
0,75.128
0,75.128
0,75.128
0,75.128
0,75.128
0,75.128
0,75.128
0,75.128
0,75.128
0,75.128
0,75.128
0,75.128
0,75.128
0,75.128
0,75.128
0,75.128
0,75.128
0,75.128
0,75.128
0,75.128
0,75.128
0,75.128
0,75.128
0,75.128
0,75.128
0,75.128
0,75.128
0,75.128
0,75.156
0,75.156
0,75.156
0,75.156
0,75.156
0,75.156
0,75.156
0,75.156
0,75.156
0,75.156
0,75.156
0,75.156
0,75.156
0,75.156
0,75.156
0,75.156
0,75.156
0,75.156
0,75.156
0,75.156
0,75.156
0,75.156
0,75.156
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.161
0,75.167
0,75.167
0,75.167
0,75.167
0,75.167
0,75.167
0,75.167
0,75.167
0,75.167
0,75.167
0,75.167
0,75.167
0,75.167
0,75.167
0,75.167
0,75.167
0,75.167
0,75.167
0,75.167
0,75.167
0,75.167
0,75.167
0,75.167
0,75.167
0,75.167
0,75.167
0,75.167
0,75.167
0,75.167
0,75.167
0,75.118
0,75.118
0,75.118
0,75.118
0,75.118
0,75.118
0,75.118
0,75.118
0,75.118
0,75.118
0,75.118
0,75.118
0,75.118
0,75.118
0,75.118
0,75.118
0,75.118
0,75.118
0,75.118
0,75.118
0,75.118
0,75.118
0,75.118
0,75.118
0,75.118
0,75.118
0,75.118
0,75.118
0,75.118
0,75.118
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.15
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.158
0,75.203
0,75.203
0,75.203
0,75.203
0,75.203
0,75.203
0,75.203
0,75.203
0,75.203
0,75.203
0,75.203
0,75.203
0,75.203
0,75.203
0,75.203
0,75.203
0,75.203
0,75.203
0,75.203
0,75.203
0,75.203
0,75.203
0,75.203
0,75.203
0,75.203
0,75.203
0,75.203
0,75.203
0,75.203
0,75.203
0,75.203
0,75.213
0,75.213
0,75.213
0,75.213
0,75.213
0,75.213
0,75.213
0,75.213
0,75.213
0,75.213
0,75.213
0,75.213
0,75.213
0,75.213
0,75.213
0,75.213
0,75.213
0,75.213
0,75.213
0,75.213
0,75.213
0,75.213
0,75.213
0,75.213
0,75.213
0,75.213
0,75.213
0,75.213
0,75.213
0,75.246
0,75.246
0,75.246
0,75.246
0,75.246
0,75.246
0,75.246
0,75.246
0,75.246
0,75.246
0,75.246
0,75.246
0,75.246
0,75.246
0,75.246
0,75.246
0,75.246
0,75.246
0,75.246
0,75.246
0,75.246
0,75.246
0,75.246
0,75.246
0,75.246
0,75.246
0,75.246
0,75.246
0,75.246
0,75.246
0,75.246
0,75.237
0,75.237
0,75.237
0,75.237
0,75.237
0,75.237
0,75.237
0,75.237
0,75.237
0,75.237
0,75.237
0,75.237
0,75.237
0,75.237
0,75.237
0,75.237
0,75.237
0,75.237
0,75.237
0,75.237
0,75.237
0,75.237
0,75.237
0,75.237
0,75.237
0,75.237
0,75.237
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.223
0,75.218
0,75.218
0,75.218
0,75.218
0,75.218
0,75.218
0,75.218
0,75.218
0,75.218
0,75.218
0,75.218
0,75.218
0,75.218
0,75.218
0,75.218
0,75.218
0,75.218
0,75.218
0,75.218
0,75.218
0,75.218
0,75.218
0,75.218
0,75.218
0,75.218
0,75.218
0,75.218
0,75.218
0,75.218
0,75.218
0,75.218
0,75.232
0,75.232
0,75.232
